,business_id,year,month,dayofmonth,rating,count
0,DkYS3arLOhA8si5uUEmHOw,2012,1,6,3,5.0
1,DkYS3arLOhA8si5uUEmHOw,2012,7,8,3,4.333333333333333
2,DkYS3arLOhA8si5uUEmHOw,2013,3,24,2,5.0
3,DkYS3arLOhA8si5uUEmHOw,2009,3,1,2,4.5
4,DkYS3arLOhA8si5uUEmHOw,2008,3,31,2,4.0
5,DkYS3arLOhA8si5uUEmHOw,2013,3,20,3,4.0
6,DkYS3arLOhA8si5uUEmHOw,2013,1,19,1,5.0
7,DkYS3arLOhA8si5uUEmHOw,2013,12,25,3,3.3333333333333335
8,DkYS3arLOhA8si5uUEmHOw,2013,8,5,3,3.3333333333333335
9,DkYS3arLOhA8si5uUEmHOw,2011,5,6,2,5.0
10,DkYS3arLOhA8si5uUEmHOw,2010,5,6,1,5.0
11,DkYS3arLOhA8si5uUEmHOw,2009,7,27,1,4.0
12,DkYS3arLOhA8si5uUEmHOw,2014,3,25,3,3.0
13,DkYS3arLOhA8si5uUEmHOw,2015,6,17,3,4.0
14,DkYS3arLOhA8si5uUEmHOw,2012,10,18,2,4.0
15,DkYS3arLOhA8si5uUEmHOw,2015,5,7,3,4.0
16,DkYS3arLOhA8si5uUEmHOw,2011,10,13,2,5.0
17,DkYS3arLOhA8si5uUEmHOw,2011,2,18,2,4.5
18,DkYS3arLOhA8si5uUEmHOw,2011,6,18,2,4.5
19,DkYS3arLOhA8si5uUEmHOw,2013,9,1,1,5.0
20,DkYS3arLOhA8si5uUEmHOw,2010,1,5,1,5.0
21,DkYS3arLOhA8si5uUEmHOw,2008,7,18,1,4.0
22,DkYS3arLOhA8si5uUEmHOw,2011,10,17,1,5.0
23,DkYS3arLOhA8si5uUEmHOw,2011,3,11,1,5.0
24,DkYS3arLOhA8si5uUEmHOw,2015,8,30,2,5.0
25,DkYS3arLOhA8si5uUEmHOw,2010,6,22,3,4.666666666666667
26,DkYS3arLOhA8si5uUEmHOw,2015,7,24,3,4.666666666666667
27,DkYS3arLOhA8si5uUEmHOw,2016,1,25,2,4.0
28,DkYS3arLOhA8si5uUEmHOw,2014,3,26,3,3.6666666666666665
29,DkYS3arLOhA8si5uUEmHOw,2015,8,6,1,4.0
30,DkYS3arLOhA8si5uUEmHOw,2012,7,2,3,4.666666666666667
31,DkYS3arLOhA8si5uUEmHOw,2015,5,1,1,2.0
32,DkYS3arLOhA8si5uUEmHOw,2012,10,31,1,5.0
33,DkYS3arLOhA8si5uUEmHOw,2011,1,4,3,4.666666666666667
34,DkYS3arLOhA8si5uUEmHOw,2012,3,1,4,4.75
35,DkYS3arLOhA8si5uUEmHOw,2011,3,1,4,4.25
36,DkYS3arLOhA8si5uUEmHOw,2011,1,11,2,4.0
37,DkYS3arLOhA8si5uUEmHOw,2012,3,11,1,4.0
38,DkYS3arLOhA8si5uUEmHOw,2011,3,26,1,5.0
39,DkYS3arLOhA8si5uUEmHOw,2012,12,26,1,3.0
40,DkYS3arLOhA8si5uUEmHOw,2011,7,8,2,5.0
41,DkYS3arLOhA8si5uUEmHOw,2014,8,28,1,5.0
42,DkYS3arLOhA8si5uUEmHOw,2008,8,2,1,5.0
43,DkYS3arLOhA8si5uUEmHOw,2013,5,26,2,4.5
44,DkYS3arLOhA8si5uUEmHOw,2014,11,21,3,4.666666666666667
45,DkYS3arLOhA8si5uUEmHOw,2013,3,13,1,5.0
46,DkYS3arLOhA8si5uUEmHOw,2011,3,28,3,4.666666666666667
47,DkYS3arLOhA8si5uUEmHOw,2013,1,11,3,4.666666666666667
48,DkYS3arLOhA8si5uUEmHOw,2013,5,31,2,3.0
49,DkYS3arLOhA8si5uUEmHOw,2013,6,18,4,4.75
50,DkYS3arLOhA8si5uUEmHOw,2014,2,3,3,4.0
51,DkYS3arLOhA8si5uUEmHOw,2013,10,3,2,4.0
52,DkYS3arLOhA8si5uUEmHOw,2010,9,30,2,4.0
53,DkYS3arLOhA8si5uUEmHOw,2013,9,25,2,2.5
54,DkYS3arLOhA8si5uUEmHOw,2011,5,23,4,4.5
55,DkYS3arLOhA8si5uUEmHOw,2012,6,4,6,4.666666666666667
56,DkYS3arLOhA8si5uUEmHOw,2015,8,26,2,4.5
57,DkYS3arLOhA8si5uUEmHOw,2014,4,30,1,3.0
58,DkYS3arLOhA8si5uUEmHOw,2013,2,22,1,5.0
59,DkYS3arLOhA8si5uUEmHOw,2016,1,16,1,5.0
60,DkYS3arLOhA8si5uUEmHOw,2013,4,14,1,5.0
61,DkYS3arLOhA8si5uUEmHOw,2013,4,24,2,5.0
62,DkYS3arLOhA8si5uUEmHOw,2013,11,14,2,5.0
63,DkYS3arLOhA8si5uUEmHOw,2012,2,5,2,5.0
64,DkYS3arLOhA8si5uUEmHOw,2014,7,18,1,4.0
65,DkYS3arLOhA8si5uUEmHOw,2014,1,17,2,4.0
66,DkYS3arLOhA8si5uUEmHOw,2014,8,21,4,4.25
67,DkYS3arLOhA8si5uUEmHOw,2012,12,31,4,3.5
68,DkYS3arLOhA8si5uUEmHOw,2013,7,29,6,4.5
69,DkYS3arLOhA8si5uUEmHOw,2010,12,26,2,5.0
